Date,Crop_Type,Soil_Type,Soil_pH,Temperature,Humidity,Wind_Speed,N,P,K,Soil_Quality,Area,Crop_Yield
1/29/2014,Tomato,Sandy Loam,6.47500455724056,21.529280089807205,73.26546354757738,12.229001004453192,181.84829137724086,105.01539298422111,68.84370908979277,58.0,0.573931655089634,8.60897482634451
1/30/2014,Tomato,Sandy Loam,6.232606290524678,23.164975648452472,80.41097961387136,10.33027504862702,170.92900825439995,92.50972593598301,60.36985949884481,33.83333333,0.1371603301759981,2.0574049526399727
1/31/2014,Tomato,Sandy Loam,6.790883666366993,22.854152425006117,84.60124630774568,13.83485742335523,182.15089703802877,105.45542839330159,57.04617768418356,58.0,0.5860358815211507,8.790538222817261
2/1/2014,Tomato,Sandy Loam,7.3950459611024755,21.274655207253737,84.02274092883573,9.494417982413283,173.41048247374584,94.73866649813297,54.68115550034998,13.29166667,0.2364192989498332,3.546289484247499
2/2/2014,Tomato,Sandy Loam,5.582539494749244,21.339477019769028,82.98718399352349,6.496856671006382,171.3010318597056,103.54786259777745,50.99562003046088,21.75,0.1520412743882236,2.280619115823354
2/3/2014,Tomato,Sandy Loam,7.337705711766208,21.325330853253785,68.1674779459828,13.375852231207793,188.97771074506667,101.31563109681993,55.37000152394991,33.83333333,0.8591084298026667,12.88662644704
2/4/2014,Tomato,Sandy Loam,6.718163310042027,23.173070804489505,83.28950212018009,7.796383280517269,189.31264066149117,108.58289434423375,63.08471559890636,21.75,0.8725056264596475,13.087584396894712
2/5/2014,Tomato,Sandy Loam,7.114628601538104,21.42514562474272,82.56889825902158,5.53633541024448,186.1679469623292,97.74645035950628,60.672338626184214,42.29166667,0.746717878493169,11.200768177397537
2/6/2014,Tomato,Sandy Loam,6.267749906868556,22.40319681334341,72.5389982233278,6.260380306687914,176.0922753834674,91.3233037766888,68.88082556561855,42.29166667,0.3436910153386965,5.155365230080449
2/7/2014,Tomato,Sandy Loam,6.443685949675228,22.070945417633272,72.89045189072525,11.090589161941482,171.9534422801277,90.38310971102506,57.92554524983401,42.29166667,0.1781376912051071,2.672065368076607
2/8/2014,Tomato,Sandy Loam,7.237701503602328,22.651512422310653,74.19817843910322,11.070819639211726,183.68466053024315,106.53717121945506,63.87726684656789,13.29166667,0.6473864212097256,9.710796318145883
2/9/2014,Tomato,Sandy Loam,6.329695939619646,23.119429461658207,78.12351261932834,7.601831710820345,178.80304987479204,100.49471275322864,59.78645494950243,21.75,0.452121994991681,6.781829924875216
2/10/2014,Tomato,Sandy Loam,6.56931913349817,23.054167611663996,70.21671231966032,12.271801479459793,172.44076469689557,105.50488103669899,60.25152431848423,42.29166667,0.197630587875823,2.9644588181373464
2/11/2014,Tomato,Sandy Loam,5.540389846168666,22.54655974774313,65.4589685887989,12.736401553995345,179.9035382022254,94.68851200023029,55.35548629208235,42.29166667,0.4961415280890161,7.442122921335242
2/12/2014,Tomato,Sandy Loam,5.817196011676085,22.393004620831157,67.82459049194485,14.205026261336185,170.68777042230437,96.90167491026467,59.09901553683999,13.29166667,0.1275108168921747,1.9126622533826207
2/13/2014,Tomato,Sandy Loam,6.7833730159496,22.193446785366778,73.80231815153547,10.849374986782369,188.18640804157565,90.60207744422638,59.41569994025414,33.83333333,0.8274563216630256,12.411844824945383
2/14/2014,Tomato,Sandy Loam,6.933953802127754,23.58572984491314,70.64005138852404,12.794233641475728,175.17559963200034,109.22984649148225,64.13285043497868,33.83333333,0.3070239852800135,4.605359779200203
2/15/2014,Tomato,Sandy Loam,6.665201873568999,21.992555414617936,80.29033122072263,12.530996797716336,183.25044568707963,103.35735813401627,68.81279998372227,58.0,0.6300178274831856,9.450267412247785
2/16/2014,Tomato,Sandy Loam,5.786620072551221,21.778097463502483,67.13380141098543,7.578090484671929,176.2342215217882,108.66410175518612,56.58642554965009,21.75,0.3493688608715287,5.240532913072931
2/17/2014,Tomato,Sandy Loam,6.390810857155669,23.229946480965815,83.34930451109608,8.102259279376593,180.4013604235562,95.30992814858145,50.84400937162597,33.83333333,0.5160544169422486,7.74081625413373
2/18/2014,Tomato,Sandy Loam,6.21018953272638,22.07929038509018,82.90654359887822,9.784823957528715,180.9342055868656,102.22927222451321,59.92590251001279,13.29166667,0.5373682234746238,8.060523352119356
2/19/2014,Tomato,Sandy Loam,6.491322688070177,23.540995799271805,83.17513633866577,5.190389675292485,173.69708911051055,103.56999936585275,60.889226642983374,33.83333333,0.2478835644204216,3.718253466306325
2/20/2014,Tomato,Sandy Loam,7.240658069108188,21.983666155911433,79.79219997206653,7.973977731577236,189.39169255529117,96.35099400515176,53.368811022638305,58.0,0.8756677022116469,13.135015533174704
2/21/2014,Tomato,Sandy Loam,7.051722877317304,23.105834473723764,67.13999942967199,9.73882873344238,185.5026564672223,106.9621847003126,65.20929212552133,42.29166667,0.7201062586888917,10.801593880333376
2/22/2014,Tomato,Sandy Loam,5.667979002778318,21.135327018856007,73.76275142739134,6.080692952811438,188.78997883128378,108.94322925800495,69.69858216882983,21.75,0.8515991532513513,12.773987298770267
2/23/2014,Tomato,Sandy Loam,7.280618395549128,22.15668864033096,67.62810743610927,6.262758877751255,187.89654700855297,107.69710235392009,68.91549434016922,13.29166667,0.815861880342119,12.237928205131784
2/24/2014,Tomato,Sandy Loam,6.443534302299647,22.029690524902655,84.75398385522165,9.632367357373411,181.9579995762217,104.78133951878745,53.94212077647305,58.0,0.5783199830488681,8.674799745733022
2/25/2014,Tomato,Sandy Loam,6.987724289771997,23.45003621782777,71.66076846797347,12.309650315859312,188.43748470046233,95.54929359449908,67.50726479801521,13.29166667,0.8374993880184934,12.562490820277402
2/26/2014,Tomato,Sandy Loam,5.780078462528705,23.90116620968493,76.70661083780124,13.33748930920683,171.76985004103838,95.63232084211263,64.0898727282337,21.75,0.1707940016415356,2.561910024623034
2/27/2014,Tomato,Sandy Loam,6.841439051414096,22.382643830078884,80.58786108488444,10.463138975047483,173.9196572483829,109.26720640892076,59.07693127613823,21.75,0.2567862899353161,3.8517943490297424
2/28/2014,Tomato,Sandy Loam,5.972652035218916,23.474508831461275,83.4123216845129,9.747489875467313,170.90454577821077,90.20568991871384,60.81221988649458,13.29166667,0.1361818311284304,2.042727466926457
3/1/2014,Tomato,Sandy Loam,6.3767617942818635,23.099084102872094,80.1109545168272,8.842805684597552,176.5066066152653,104.32099946484288,66.99200349964916,21.75,0.3602642646106114,5.403963969159172
3/2/2014,Tomato,Sandy Loam,5.533725740164209,23.90215796299108,78.49007557532475,6.929489924376062,177.77354579378965,104.12492325110524,59.60269879276746,21.75,0.4109418317515856,6.164127476273784
3/3/2014,Tomato,Sandy Loam,5.8032212758609525,23.433325543028474,74.31963564076302,6.465620028143647,175.42698063547792,102.45379081899594,57.46414738210254,58.0,0.3170792254191167,4.756188381286751
3/4/2014,Tomato,Sandy Loam,5.68416098624724,21.23243419789119,77.10800267501048,12.91896451661808,186.5747501830386,109.80217692173731,59.864949860519715,21.75,0.7629900073215435,11.444850109823154
3/5/2014,Tomato,Sandy Loam,5.979488345876517,23.13984516714671,66.8832761770566,9.650066322123362,177.1350665338718,96.23758871527451,61.58259608070098,33.83333333,0.3854026613548714,5.781039920323072
3/6/2014,Tomato,Sandy Loam,5.700036180048644,22.606499146267122,82.67845083922525,12.903202454797547,175.61869019374763,96.79943727586496,53.781553075566976,58.0,0.3247476077499046,4.871214116248569
3/7/2014,Tomato,Sandy Loam,6.883820053239123,21.04930817379698,75.87554617679771,12.040830359006296,180.85392166316498,91.57878805893111,68.01815460533982,13.29166667,0.5341568665265988,8.012352997898981
3/8/2014,Tomato,Sandy Loam,5.558079804418439,21.75393887617633,65.80270100869885,6.938959143833788,172.81848449949524,98.85596273087475,63.48373897659228,21.75,0.2127393799798101,3.191090699697152
3/9/2014,Tomato,Sandy Loam,6.735481001249996,23.76526573508068,83.39804251319795,10.103072642112258,186.0439396150808,95.22097052469697,62.665378346749776,21.75,0.7417575846032317,11.126363769048476
3/10/2014,Tomato,Sandy Loam,5.781415661651149,23.778184118360258,74.78603947673737,9.440166304226809,171.49101287359542,96.86773404355289,51.989924523612764,13.29166667,0.1596405149438166,2.3946077241572503
3/11/2014,Tomato,Sandy Loam,7.390322914355794,23.396551380601903,82.37178283122003,9.238735060906968,189.73773873201034,106.69143580511255,62.083478763451836,13.29166667,0.8895095492804138,13.342643239206208
3/12/2014,Tomato,Sandy Loam,7.3661881462197085,23.94533880983397,82.13775908410713,10.42571049203814,185.44489538593314,108.70969027054991,52.41921324476985,42.29166667,0.717795815437326,10.76693723155989
3/13/2014,Tomato,Sandy Loam,5.951006205041925,23.419635673872616,81.31503174914229,14.82081901075438,173.97431363068344,93.71466144010371,51.57395350390798,21.75,0.2589725452273379,3.884588178410069
3/14/2014,Tomato,Sandy Loam,6.728842596446059,21.030612561855737,66.22806038590713,13.129005976707454,170.11044234247206,97.45017863106932,60.546217912847865,58.0,0.1044176936988819,1.566265405483229
3/15/2014,Tomato,Sandy Loam,5.556010638944917,21.863503020904535,69.94133290848418,14.037124316303917,186.3092285690967,108.57261124230789,58.0557106809299,21.75,0.7523691427638673,11.28553714145801
3/16/2014,Tomato,Sandy Loam,7.363577086102348,21.09187254671329,82.51095744930862,5.296395831760376,184.13714687695233,91.23616921378445,61.776205403124465,58.0,0.6654858750780936,9.982288126171404
3/17/2014,Tomato,Sandy Loam,6.545974616383419,21.282323906212678,82.97982112104188,6.40336366792506,184.58014336081976,91.84721056222757,51.784443361144774,21.75,0.6832057344327899,10.248086016491849
3/18/2014,Tomato,Sandy Loam,5.586446302835558,21.65652245085233,74.16137724737612,5.847636602245635,185.4254069337189,93.25581978412458,58.619661256945164,42.29166667,0.7170162773487566,10.75524416023135
3/19/2014,Tomato,Sandy Loam,6.184999986016274,22.51067563897657,73.80082935308404,7.632310050652766,171.4808930346818,101.9042566825375,53.49573430090316,33.83333333,0.1592357213872723,2.3885358208090843
3/20/2014,Tomato,Sandy Loam,5.653698923722469,23.542596010386053,68.502812677723,9.418924919666503,177.16931457088546,93.00944542011995,69.74200171848233,13.29166667,0.3867725828354181,5.801588742531273
3/21/2014,Tomato,Sandy Loam,6.28588887874672,23.585900268471324,84.36821577382302,11.420532476558895,172.3173811905026,109.36152762901467,61.22300424870349,21.75,0.1926952476201038,2.890428714301557
3/22/2014,Tomato,Sandy Loam,6.839852684322646,22.84860557567189,69.26276950718086,10.00831266286602,187.26206851751186,98.93429054517041,63.74873721881735,58.0,0.7904827407004749,11.857241110507124
3/23/2014,Tomato,Sandy Loam,6.439779816082879,23.784527817198704,68.8187356870153,14.031839149131397,182.46596253655116,100.03035920700333,56.50836561365216,13.29166667,0.5986385014620463,8.979577521930695
3/24/2014,Tomato,Sandy Loam,6.267444349438909,22.500186979770625,78.21457940298349,14.398559588938635,176.617960497053,94.93317231610813,51.89477829558688,13.29166667,0.3647184198821194,5.470776298231791
3/25/2014,Tomato,Sandy Loam,5.738314091080929,23.667108132399605,69.85688606000895,6.635209511974589,171.27116700572049,99.41920504869466,69.51741725567074,42.29166667,0.1508466802288189,2.262700203432284
3/26/2014,Tomato,Sandy Loam,5.989878091387313,22.36219576899604,83.7754322202878,13.52912920264785,176.21964643431323,103.23827265274024,55.72518070766367,13.29166667,0.3487858573725297,5.231787860587946
3/27/2014,Tomato,Sandy Loam,5.700286575476702,21.831675022265646,65.2181399063559,9.81722204013301,176.50366644053494,105.02354273908085,58.476163703471485,33.83333333,0.3601466576213976,5.4021998643209646
3/28/2014,Tomato,Sandy Loam,7.114997463313322,23.74923875430128,65.11506524646603,9.533294713173843,184.59212356676127,105.07736165419826,62.9972784340515,13.29166667,0.6836849426704512,10.255274140056768
3/29/2014,Tomato,Sandy Loam,5.770479655969445,22.163805227036608,75.09753602871199,12.84939348484568,182.75114942710425,101.55782225388177,50.493945953722225,13.29166667,0.6100459770841705,9.150689656262555
3/30/2014,Tomato,Sandy Loam,6.690746733097787,22.510212326533384,74.76124919826944,5.931405090448766,187.74425485152653,108.08719549987714,66.20518261034573,42.29166667,0.8097701940610612,12.146552910915918
3/31/2014,Tomato,Sandy Loam,6.185480827177692,21.986581897592032,68.2672804380182,13.824931274191464,179.444298503239,106.34815694612219,60.7315638005724,21.75,0.4777719401295595,7.166579101943392
4/1/2014,Tomato,Sandy Loam,5.951956769310367,22.98851280087219,74.89039125940569,11.708633545476149,172.39188491876604,105.1409622939725,55.56434374137644,13.29166667,0.1956753967506413,2.935130951259621
4/2/2014,Tomato,Sandy Loam,6.778936878984208,23.985093675018106,73.23322210339973,13.75261607657998,184.2648957444599,91.11211043360922,51.232159705849384,58.0,0.670595829778396,10.05893744667594
4/3/2014,Tomato,Sandy Loam,6.414004618753881,21.07654064659431,82.80659050684737,14.944775777076227,185.21570097233794,90.13755924439299,53.24996830948883,13.29166667,0.708628038893518,10.62942058340277
4/4/2014,Tomato,Sandy Loam,6.3002909345691185,23.699544018021303,65.18507840433927,10.180044523572532,181.22554395138994,94.24894554390946,67.90067717706873,13.29166667,0.549021758055597,8.235326370833956
4/5/2014,Tomato,Sandy Loam,6.685704009784443,21.011778170967798,84.52539610065904,5.93262197908929,185.41934359909123,103.27047187826905,63.72048447871782,58.0,0.7167737439636488,10.751606159454733
4/6/2014,Tomato,Sandy Loam,6.482535256980001,22.092683643438633,77.48785528591685,6.665238629308865,179.8759119272878,98.22394977765092,54.998034432737796,42.29166667,0.4950364770915126,7.42554715637269
4/7/2014,Tomato,Sandy Loam,6.106968417103122,21.50582041886854,68.03686891290552,8.236182425543099,180.45465658763987,98.04812518598624,51.31201529890059,58.0,0.5181862635055953,7.772793952583929
4/8/2014,Tomato,Sandy Loam,6.618122575530503,23.272025342017653,65.93520027622333,6.035529421347095,178.55082036717099,107.69173776459228,63.81230624773273,33.83333333,0.4420328146868397,6.630492220302596
4/9/2014,Tomato,Sandy Loam,6.838997153101389,21.15183252227152,75.76211317118464,13.153418261377698,170.50838253488192,107.91125696263677,61.4481545193553,21.75,0.1203353013952761,1.8050295209291425
4/10/2014,Tomato,Sandy Loam,5.553386317173708,22.660454860752985,69.6978033194364,7.968678510327685,172.1578285398661,108.18350528107172,58.090390489164704,58.0,0.1863131415946435,2.7946971239196534
4/11/2014,Tomato,Sandy Loam,6.431743457815351,21.88477840153594,71.02331074002518,14.758861880198651,170.62858371373468,96.27756153030055,57.27222898380128,58.0,0.1251433485493874,1.8771502282408112
4/12/2014,Tomato,Sandy Loam,5.6153665691670875,21.401010746594107,69.90264329669027,12.025914319318556,182.7282082252756,103.82111625478524,54.336285518582166,58.0,0.6091283290110243,9.136924935165364
4/13/2014,Tomato,Sandy Loam,5.872810828136222,23.315454636307923,78.00344627145022,6.734303702555576,176.28711962152653,95.4326636254874,63.392225130750354,33.83333333,0.3514847848610614,5.2722717729159205
4/14/2014,Tomato,Sandy Loam,6.621017468155946,21.65225050276577,76.07057924232267,9.760426469439402,180.17141382329405,93.812196661489,69.4133605558774,33.83333333,0.5068565529317622,7.602848293976433
4/15/2014,Tomato,Sandy Loam,7.232377830531162,21.671025636164817,66.55948847043624,9.66884221633321,188.15132947852186,93.69264914694739,53.51430491673652,58.0,0.8260531791408744,12.390797687113116
4/16/2014,Tomato,Sandy Loam,7.26561135837697,21.82523035541377,75.53053066350351,9.925116583336338,174.9858445829775,96.84215241727188,61.942332400310065,42.29166667,0.2994337833191,4.4915067497865
4/17/2014,Tomato,Sandy Loam,5.6398880202772625,22.760300291484082,80.823795311266,10.356911706429356,178.2076584607126,98.59915239559643,58.483701114919526,13.29166667,0.4283063384285038,6.424595076427558
4/18/2014,Tomato,Sandy Loam,6.3382101725734135,22.978997795072246,66.62389181640648,5.311730823177308,185.11102277086098,106.61898342110138,58.933774434893294,42.29166667,0.7044409108344389,10.566613662516584
4/19/2014,Tomato,Sandy Loam,6.666012966009102,21.052807571104037,82.7947795246084,11.863011257436234,174.57596330983245,92.39782186945425,55.082945602556286,42.29166667,0.283038532393298,4.24557798589947
4/20/2014,Tomato,Sandy Loam,5.794139809100686,21.72560890834137,76.56613298895458,9.871917752884432,171.53959819657587,104.69851694789789,66.50269751322838,42.29166667,0.1615839278630344,2.4237589179455163
4/21/2014,Tomato,Sandy Loam,7.030864433489543,22.29291252751585,84.01248938540633,12.90965398868699,175.79502905827536,100.6290982837861,59.70511208294482,33.83333333,0.3318011623310144,4.977017434965216
4/22/2014,Tomato,Sandy Loam,6.988470516874478,21.9959308564837,67.96282435444752,13.153495732604306,173.22442574508008,95.75890685351985,60.868117043965285,21.75,0.2289770298032035,3.434655447048053
4/23/2014,Tomato,Sandy Loam,7.306682027413589,23.652511975532658,84.87129998706631,7.305351219917174,188.59395304685145,99.8563916906565,56.09521825594651,58.0,0.8437581218740585,12.656371828110878
4/24/2014,Tomato,Sandy Loam,5.516972024166886,23.363126192659255,77.88545731939354,5.484229464267778,186.16240759128834,95.99884139554045,53.636169313338996,33.83333333,0.7464963036515336,11.197444554773003
4/25/2014,Tomato,Sandy Loam,5.933368487978005,22.877670646616483,76.34988398962126,12.032338561123224,182.66807513020848,101.92163910476611,51.71820776405641,13.29166667,0.6067230052083388,9.10084507812508
4/26/2014,Tomato,Sandy Loam,7.1543734284906435,22.01412724799112,75.3055924822417,14.777627884638743,187.42921180375436,98.67687845710489,64.28238281849832,33.83333333,0.7971684721501742,11.957527082252613
4/27/2014,Tomato,Sandy Loam,6.841160101653871,23.10201703453848,65.47308746196626,9.46657986580901,186.0734415379823,93.28811058157757,53.924685633757115,21.75,0.7429376615192916,11.144064922789374
4/28/2014,Tomato,Sandy Loam,7.288779707396982,23.530914038537382,83.79278383099157,7.596128095935958,173.73140117772073,92.33166149111393,63.80150708377595,42.29166667,0.2492560471088286,3.73884070663243
4/29/2014,Tomato,Sandy Loam,5.614359309060533,22.78449113207696,77.87988945708396,6.566718945834809,187.85117996979955,100.9339136414426,57.80752892093908,13.29166667,0.8140471987919823,12.210707981879734
4/30/2014,Tomato,Sandy Loam,6.693927931432886,23.353384400680138,66.83252968998582,7.87445597390585,180.78684483831302,108.04826066572207,58.31549601979303,42.29166667,0.5314737935325206,7.972106902987808
5/1/2014,Tomato,Sandy Loam,6.638093149787348,23.247314884199245,65.41904340589049,8.279195513714498,186.14880310328124,96.8791537311537,59.38354992185543,33.83333333,0.74595212413125,11.18928186196875
5/2/2014,Tomato,Sandy Loam,5.571348832721065,22.715211933480965,66.01567278473503,9.238747434344646,187.92182599846987,104.66000214445246,57.354170162550865,13.29166667,0.8168730399387946,12.253095599081918
5/3/2014,Tomato,Sandy Loam,6.527044153824967,21.93654965046453,77.18791526864482,11.554071232145866,176.3600694994373,103.17322709879534,52.0123995444518,13.29166667,0.3544027799774911,5.316041699662367
5/4/2014,Tomato,Sandy Loam,6.719040622619849,23.237346474003814,77.28030829789171,7.73163056080227,172.20103849055354,108.63109828618963,56.19263620005692,42.29166667,0.1880415396221414,2.820623094332121
5/5/2014,Tomato,Sandy Loam,5.882586348404215,21.62038909907282,74.99334583562882,5.50976763468676,174.55870325083885,106.41962034598282,63.27468721387877,42.29166667,0.2823481300335533,4.2352219505033
5/6/2014,Tomato,Sandy Loam,6.046659166249325,23.3384650394146,71.13531641305903,8.732786115727196,178.54215577252512,101.33210517810926,63.31568802937742,21.75,0.4416862309010051,6.625293463515077
5/7/2014,Tomato,Sandy Loam,6.780694692595474,23.413640076427598,75.63485463229283,13.556296161590758,186.36029531844986,103.14060996468214,55.72448614479989,21.75,0.7544118127379945,11.316177191069915
5/8/2014,Tomato,Sandy Loam,6.436601895199916,23.46643463871112,75.32603641752516,9.983515108518835,187.21461166512688,107.9677293316807,59.20205253115376,33.83333333,0.7885844666050748,11.82876699907612
5/9/2014,Tomato,Sandy Loam,7.216027315136653,22.418747912935373,65.38831119753131,14.647837577454098,170.13904261062382,97.99037569173869,53.86894456023875,42.29166667,0.1055617044249525,1.5834255663742884
5/10/2014,Tomato,Sandy Loam,6.184763532018376,21.577442303311265,70.64938460654996,10.036215310887318,180.21494605155132,96.53589411715555,54.20744163059672,33.83333333,0.5085978420620526,7.628967630930789
5/11/2014,Tomato,Sandy Loam,6.033319316776402,21.299170800198205,66.06370682934299,7.758988169218478,178.34822006297557,90.21622167270392,50.460941768132145,13.29166667,0.4339288025190232,6.508932037785348
5/12/2014,Tomato,Sandy Loam,7.469731880689686,23.230083751463773,83.00309502895311,6.933139972452146,174.4421562094146,106.53102148382928,67.9349309981549,33.83333333,0.2776862483765842,4.1652937256487625
5/13/2014,Tomato,Sandy Loam,7.322271540260167,23.65878415358944,79.5044632557027,11.945244967855764,172.39730734667364,106.0196140080673,54.21413330149812,58.0,0.1958922938669462,2.938384408004194
5/14/2014,Tomato,Sandy Loam,5.55798548999796,22.95251507651072,84.92230340385825,10.363812857774365,176.75230342807257,92.08909036200303,54.55067753872927,42.29166667,0.3700921371229023,5.551382056843536
5/15/2014,Tomato,Sandy Loam,7.041457230613132,21.432480181165108,71.04342526610576,11.039989289954416,188.8581940782504,101.537147622654,55.592028652902634,21.75,0.8543277631300153,12.81491644695023
5/16/2014,Tomato,Sandy Loam,5.720669547650406,23.804689345552724,82.5697169551382,12.551267893341311,176.46405864041512,99.27963396333774,52.54816143390858,13.29166667,0.3585623456166041,5.378435184249063
5/17/2014,Tomato,Sandy Loam,5.554970389658742,23.96730604361796,77.06108535864963,12.25903464264893,180.37581243486733,92.37418191018223,62.785257663627256,33.83333333,0.5150324973946929,7.725487460920394
5/18/2014,Tomato,Sandy Loam,6.047391031932698,22.300135829804766,74.0625081380721,5.43363300168227,184.06037917790354,109.61136454121447,51.50285906355173,58.0,0.6624151671161422,9.936227506742132
5/19/2014,Tomato,Sandy Loam,6.038691758122209,22.784475867821314,69.4514622257727,13.025719052950285,177.27259204758587,94.29391774926711,52.68404852652701,58.0,0.3909036819034351,5.863555228551528
5/20/2014,Tomato,Sandy Loam,7.138637524693929,23.331685560004974,79.76784330572286,10.327033070517114,189.43564165441921,91.34468360181123,62.89513453180186,58.0,0.8774256661767685,13.161384992651527
5/21/2014,Tomato,Sandy Loam,6.92133449188567,23.209169370150136,83.08281497808599,8.917085308147726,189.24894589884224,101.8969475900382,56.79321240962886,21.75,0.869957835953689,13.049367539305337
